SEMANTIC_RELATION_TYPE_TAG,SEMANTIC_RELATION_TAG,CONTROLLER_ID,TARGET_ID
discourse,COMPARISON_Juxtaposition_contrast,336407,336362
discourse,TEMPORAL_Narration_same story,336409,336407
discourse,ATTRIBUTION_Content_Non-verbal content,336413,336409
discourse,COMPARISON_Juxtaposition_contrast,336419,336409
discourse,TEMPORAL_Synchronous_circumstance,336423,336419
discourse,ATTRIBUTION_Expressive_speech expressive,336426,336423
discourse,ATTRIBUTION_Content_speech content,336428,336423
discourse,EXPANSION_Elaboration_summary,336433,336419
discourse,ATTRIBUTION_Content_speech content,336436,336433
discourse,EXPANSION_Elaboration_characterization,336438,336436
discourse,CONTINGENCY_Cause_pragmatic cause,336452,336436
discourse,COMPARISON_Juxtaposition_contrast,336458,336452
discourse,TEMPORAL_Narration_new story,336460,336324
discourse,CONTINGENCY_Purpose_,336468,336460
discourse,TEMPORAL_Asynchronous_precedence,336470,336474
discourse,TEMPORAL_Narration_same story,336474,336460
discourse,TEMPORAL_Narration_same story,336480,336474
discourse,TEMPORAL_Coincidence_means,336482,336480
discourse,ATTRIBUTION_Content_speech content,336484,336482
discourse,ATTRIBUTION_Content_Non-verbal content,336487,336484
discourse,TEMPORAL_Continuation_,336492,336484
discourse,CONTINGENCY_Cause_,336498,336484
discourse,ATTRIBUTION_Expressive_speech expressive,336504,336482
discourse,CONTINGENCY_Cause_pragmatic cause,336505,336498
discourse,ATTRIBUTION_Content_speech content,336521,336505
discourse,TEMPORAL_Narration_new story,336526,336480
discourse,TEMPORAL_Coincidence_means,336530,336526
discourse,ATTRIBUTION_Expressive_speech expressive,336532,336530
discourse,TEMPORAL_Coincidence_means,336536,336539
discourse,ATTRIBUTION_Content_speech content,336539,336530
discourse,TEMPORAL_Narration_same story,336541,336526
discourse,ATTRIBUTION_Content_speech content,336549,336541
discourse,CONTINGENCY_Cause_pragmatic cause,398570,336549
discourse,TEMPORAL_Continuation_,336561,336549
discourse,EXPANSION_List_,336564,336561
discourse,EXPANSION_List_,336567,336564
discourse,EXPANSION_List_,336570,336570
discourse,EXPANSION_List_,336573,336573
discourse,EXPANSION_List_,336575,336575
discourse,TEMPORAL_Narration_same story,336586,336541
discourse,ATTRIBUTION_Content_speech content,336590,336586
discourse,TEMPORAL_Asynchronous_precedence,336594,336598
discourse,TEMPORAL_Narration_same story,336598,336586
discourse,ATTRIBUTION_Content_speech content,336604,336598
discourse,EXPANSION_Restatement_specification,336609,336604
discourse,TEMPORAL_Narration_same story,336611,336609
discourse,CONTINGENCY_Result_real result,336615,336609
discourse,TEMPORAL_Narration_same story,336622,336611
discourse,TEMPORAL_Asynchronous_precedence,336627,336630
discourse,TEMPORAL_Narration_same story,336630,336598
discourse,CONTINGENCY_Cause_reason,336632,336630
discourse,TEMPORAL_Asynchronous_precedence,336637,336642
discourse,TEMPORAL_Narration_same story,336642,336630
discourse,ATTRIBUTION_Content_speech content,336655,336642
discourse,CONTINGENCY_Cause_reason,336659,336655
discourse,TEMPORAL_Narration_same story,336674,336642
discourse,ATTRIBUTION_Content_speech content,336681,336674
discourse,TEMPORAL_Narration_same story,336686,336674
discourse,ATTRIBUTION_Content_speech content,336696,336686
discourse,TEMPORAL_Narration_same story,336698,336686
discourse,ATTRIBUTION_Expressive_speech expressive,336702,336698
discourse,ATTRIBUTION_Content_speech content,336704,336698
discourse,TEMPORAL_Narration_same story,336707,336704
discourse,TEMPORAL_Narration_same story,336712,336698
discourse,ATTRIBUTION_Expressive_speech expressive,336715,336712
discourse,ATTRIBUTION_Content_speech content,336716,336712
discourse,ATTRIBUTION_Content_speech content,336720,336716
discourse,TEMPORAL_Narration_new story,336757,336712
discourse,TEMPORAL_Narration_same story,336761,336757
discourse,ATTRIBUTION_Expressive_speech expressive,336765,336761
discourse,ATTRIBUTION_Content_speech content,336766,336761
discourse,TEMPORAL_Narration_same story,336771,336766
discourse,EXPANSION_Restatement_specification,336783,336771
discourse,TEMPORAL_Narration_same story,336788,336783
discourse,TEMPORAL_Continuation_,336790,336788
discourse,TEMPORAL_Continuation_,336792,336790
discourse,TEMPORAL_Narration_same story,336795,336792
discourse,TEMPORAL_Narration_same story,336796,336795
discourse,TEMPORAL_Narration_same story,336804,336796
discourse,TEMPORAL_Narration_same story,336810,336761
discourse,CONTINGENCY_Cause_reason,336813,336810
discourse,EXPANSION_Restatement_equivalence,336813,336810
discourse,TEMPORAL_Continuation_,336823,336813
discourse,EXPANSION_Elaboration_background,336827,336852
discourse,TEMPORAL_Synchronous_overlap,336831,336827
discourse,TEMPORAL_Synchronous_circumstance,336841,336827
discourse,TEMPORAL_Asynchronous_precedence,336843,336847
discourse,ATTRIBUTION_Content_Non-verbal content,336846,336843
discourse,TEMPORAL_Continuation_,336847,336827
discourse,ATTRIBUTION_Content_speech content,336849,336847
discourse,TEMPORAL_Narration_new story,336852,336810
discourse,ATTRIBUTION_Content_speech content,336859,336852
discourse,TEMPORAL_Narration_same story,336862,336852
discourse,TEMPORAL_Coincidence_means,336863,336862
discourse,ATTRIBUTION_Expressive_speech expressive,336865,336863
discourse,ATTRIBUTION_Content_speech content,336869,336863
discourse,TEMPORAL_Narration_same story,336875,336862
discourse,ATTRIBUTION_Content_speech content,336878,336875
discourse,COMPARISON_Juxtaposition_contrast,336884,336875
discourse,ATTRIBUTION_Expressive_speech expressive,336886,336884
discourse,ATTRIBUTION_Content_speech content,336889,336884
discourse,TEMPORAL_Narration_same story,336892,336884
discourse,TEMPORAL_Narration_same story,336896,336892
discourse,ATTRIBUTION_Content_speech content,336898,336896
discourse,TEMPORAL_Asynchronous_precedence,336902,336905
discourse,TEMPORAL_Narration_same story,336905,336896
discourse,ATTRIBUTION_Content_speech content,336910,336905
discourse,ATTRIBUTION_Content_Non-verbal content,336911,336910
discourse,TEMPORAL_Narration_same story,336915,336905
discourse,ATTRIBUTION_Expressive_speech expressive,336917,336915
discourse,ATTRIBUTION_Content_Non-verbal content,336920,398571
discourse,ATTRIBUTION_Content_speech content,398571,336915
discourse,TEMPORAL_Narration_same story,336925,336915
discourse,ATTRIBUTION_Content_speech content,336928,336925
discourse,CONTINGENCY_Cause_,336933,336928
discourse,TEMPORAL_Narration_same story,336938,336925
discourse,TEMPORAL_Narration_same story,336941,336938
discourse,TEMPORAL_Synchronous_circumstance,336943,336941
discourse,TEMPORAL_Asynchronous_precedence,336951,336952
discourse,TEMPORAL_Narration_same story,336952,336941
discourse,TEMPORAL_Narration_same story,336959,336958
discourse,TEMPORAL_Narration_same story,398574,336959
discourse,EXPANSION_Elaboration_characterization,336972,398574
discourse,TEMPORAL_Continuation_,336975,336972
discourse,TEMPORAL_Narration_same story,336979,398574
discourse,ATTRIBUTION_Content_Non-verbal content,336984,336980
discourse,COMPARISON_Juxtaposition_contrast,336988,336979
discourse,CONTINGENCY_Cause_reason,336997,336988
discourse,TEMPORAL_Narration_same story,337000,336988
discourse,TEMPORAL_Narration_same story,337004,337000
discourse,CONTINGENCY_Purpose_,337009,337004
discourse,CONTINGENCY_Cause_reason,337014,337004
discourse,TEMPORAL_Asynchronous_precedence,337019,337024
discourse,TEMPORAL_Narration_same story,337024,337004
discourse,TEMPORAL_Narration_same story,337027,337024
discourse,ATTRIBUTION_Expressive_speech expressive,337031,337027
discourse,TEMPORAL_Coincidence_manner,337033,337034
discourse,ATTRIBUTION_Content_speech content,337034,337027
discourse,CONTINGENCY_Cause_,337042,337034
discourse,TEMPORAL_Coincidence_manner,337047,337048
discourse,TEMPORAL_Narration_same story,337048,337027
discourse,TEMPORAL_Narration_same story,337051,337048
discourse,TEMPORAL_Synchronous_circumstance,337053,337051
discourse,TEMPORAL_Asynchronous_precedence,337056,337058
discourse,TEMPORAL_Narration_same story,337058,337048
discourse,TEMPORAL_Coincidence_means,337060,337058
discourse,ATTRIBUTION_Content_speech content,337065,337060
discourse,CONTINGENCY_Purpose_,337066,337065
discourse,TEMPORAL_Narration_same story,337068,337058
discourse,TEMPORAL_Narration_same story,337071,337068
discourse,ATTRIBUTION_Expressive_speech expressive,337083,337071
discourse,ATTRIBUTION_Content_speech content,337087,337071
discourse,CONTINGENCY_Condition_general,337093,337094
discourse,TEMPORAL_Continuation_,337094,337087
discourse,TEMPORAL_Narration_same story,337097,337071
discourse,ATTRIBUTION_Content_speech content,337109,337097
discourse,CONTINGENCY_Cause_reason,800537,337109
discourse,CONTINGENCY_Cause_reason,337117,337109
discourse,CONTINGENCY_Purpose_,337123,337117
discourse,TEMPORAL_Narration_same story,337125,337123
discourse,TEMPORAL_Synchronous_overlap,337129,337133
discourse,TEMPORAL_Asynchronous_precedence,337129,337133
discourse,TEMPORAL_Narration_same story,337133,337097
discourse,TEMPORAL_Continuation_,337134,337133
discourse,CONTINGENCY_Cause_reason,337140,337134
discourse,TEMPORAL_Continuation_,337144,337140
discourse,ATTRIBUTION_Content_Non-verbal content,337148,337144
discourse,EXPANSION_Restatement_equivalence,337155,337134
discourse,ATTRIBUTION_Content_speech content,337161,337155
discourse,CONTINGENCY_Purpose_,337166,337161
discourse,TEMPORAL_Narration_same story,337170,337166
discourse,TEMPORAL_Narration_same story,337172,337161
discourse,TEMPORAL_Narration_same story,337177,337172
discourse,TEMPORAL_Narration_same story,337183,337177
discourse,ATTRIBUTION_Content_speech content,337187,337183
discourse,TEMPORAL_Asynchronous_succession,337190,337187
discourse,CONTINGENCY_Cause_reason,337196,337200
discourse,TEMPORAL_Narration_same story,337200,337183
discourse,TEMPORAL_Synchronous_circumstance,337204,337200
discourse,ATTRIBUTION_Content_speech content,337207,337204
discourse,ATTRIBUTION_Content_Non-verbal content,337209,337207
discourse,TEMPORAL_Narration_same story,337214,337200
discourse,TEMPORAL_Asynchronous_precedence,337217,337214
discourse,TEMPORAL_Asynchronous_precedence,337219,337217
discourse,TEMPORAL_Continuation_,337224,337214
discourse,ATTRIBUTION_Content_speech content,337225,337224
discourse,CONTINGENCY_Purpose_,337236,337225
discourse,TEMPORAL_Narration_same story,337241,337224
discourse,TEMPORAL_Synchronous_circumstance,337245,337241
discourse,ATTRIBUTION_Expressive_speech expressive,337247,337245
discourse,ATTRIBUTION_Content_speech content,337253,337245
discourse,TEMPORAL_Narration_same story,337257,337241
discourse,ATTRIBUTION_Expressive_speech expressive,337260,337257
discourse,ATTRIBUTION_Expressive_speech expressive,337263,337257
discourse,CONTINGENCY_Cause_reason,337269,337271
discourse,ATTRIBUTION_Content_speech content,337271,337257
discourse,TEMPORAL_Narration_same story,337279,337257
discourse,TEMPORAL_Synchronous_circumstance,337282,337279
discourse,ATTRIBUTION_Expressive_speech expressive,337288,337282
discourse,ATTRIBUTION_Content_speech content,337290,337282
discourse,TEMPORAL_Narration_same story,337294,337279
discourse,ATTRIBUTION_Content_speech content,337302,337294
discourse,TEMPORAL_Narration_same story,337309,337294
discourse,TEMPORAL_Synchronous_circumstance,337310,337309
discourse,ATTRIBUTION_Expressive_speech expressive,337312,337310
discourse,TEMPORAL_Continuation_,337320,398577
discourse,ATTRIBUTION_Content_speech content,398577,337310
discourse,CONTINGENCY_Cause_reason,337325,337320
discourse,CONTINGENCY_Cause_reason,337332,337325
discourse,CONTINGENCY_Cause_pragmatic cause,337334,337332
discourse,COMPARISON_Juxtaposition_parallel,337340,337334
discourse,TEMPORAL_Narration_same story,337345,337309
discourse,ATTRIBUTION_Content_speech content,337352,337345
discourse,ATTRIBUTION_Expressive_speech expressive,337356,337345
discourse,TEMPORAL_Continuation_,337358,337352
discourse,ATTRIBUTION_Content_Non-verbal content,337363,337358
discourse,CONTINGENCY_Result_pragmatic result,337380,337358
discourse,TEMPORAL_Asynchronous_precedence,337389,337394
discourse,CONTINGENCY_Result_real result,337394,337380
discourse,TEMPORAL_Narration_same story,337399,337345
discourse,ATTRIBUTION_Content_speech content,337401,337399
discourse,TEMPORAL_Narration_same story,337407,337401
discourse,TEMPORAL_Narration_same story,337415,337399
discourse,ATTRIBUTION_Expressive_speech expressive,337418,337415
discourse,ATTRIBUTION_Content_speech content,337420,337415
discourse,ATTRIBUTION_Content_speech content,337424,337399
discourse,ATTRIBUTION_Content_speech content,337430,337424
discourse,COMPARISON_Juxtaposition_contrast,337440,337430
discourse,ATTRIBUTION_Content_Non-verbal content,337451,337449
discourse,TEMPORAL_Continuation_,337454,337424
discourse,TEMPORAL_Narration_same story,337457,337454
discourse,TEMPORAL_Asynchronous_precedence,337463,337465
discourse,TEMPORAL_Narration_new story,337465,337415
discourse,EXPANSION_Restatement_specification,337467,337465
discourse,TEMPORAL_Narration_same story,337473,337465
discourse,TEMPORAL_Asynchronous_precedence,337475,337473
discourse,TEMPORAL_Synchronous_circumstance,337491,337473
discourse,ATTRIBUTION_Content_speech content,337493,337491
discourse,TEMPORAL_Synchronous_overlap,337501,337502
discourse,TEMPORAL_Narration_same story,337502,337493
discourse,TEMPORAL_Narration_same story,337514,337502
discourse,TEMPORAL_Narration_same story,337516,337514
discourse,CONTINGENCY_Condition_hypothetical,763002,763007
discourse,ATTRIBUTION_Content_speech content,763005,763002
discourse,TEMPORAL_Narration_same story,763007,337516
discourse,CONTINGENCY_Cause_reason,337536,398579
discourse,ATTRIBUTION_Content_speech content,398579,763007
discourse,TEMPORAL_Narration_same story,337538,337491
discourse,TEMPORAL_Narration_same story,337542,337538
discourse,TEMPORAL_Synchronous_overlap,337547,337552
discourse,TEMPORAL_Narration_same story,337552,337542
discourse,ATTRIBUTION_Content_speech content,337560,337552
discourse,TEMPORAL_Narration_same story,337566,337552
discourse,CONTINGENCY_Cause_reason,337573,398580
discourse,ATTRIBUTION_Content_speech content,398580,337566
discourse,TEMPORAL_Narration_same story,337576,337566
discourse,TEMPORAL_Narration_same story,337583,337576
discourse,TEMPORAL_Narration_same story,337590,337583
discourse,TEMPORAL_Synchronous_overlap,337594,337597
discourse,TEMPORAL_Narration_same story,337597,337590
discourse,TEMPORAL_Synchronous_overlap,337605,337616
discourse,TEMPORAL_Narration_same story,337616,337597
discourse,TEMPORAL_Synchronous_circumstance,337622,337616
discourse,TEMPORAL_Coincidence_means,337634,337616
discourse,ATTRIBUTION_Content_speech content,398581,337634
discourse,TEMPORAL_Continuation_,398582,398581
discourse,TEMPORAL_Continuation_,398583,398582
discourse,TEMPORAL_Narration_same story,337659,337616
discourse,ATTRIBUTION_Expressive_speech expressive,337663,337659
discourse,ATTRIBUTION_Content_speech content,337665,337659
discourse,TEMPORAL_Narration_same story,337671,337659
discourse,TEMPORAL_Continuation_,337672,337671
discourse,ATTRIBUTION_Content_speech content,337674,337672
discourse,CONTINGENCY_Condition_hypothetical,337680,337684
discourse,ATTRIBUTION_Content_speech content,337684,337674
discourse,TEMPORAL_Asynchronous_precedence,337688,337690
discourse,TEMPORAL_Narration_new story,337690,337672
discourse,TEMPORAL_Narration_same story,337693,337690
discourse,TEMPORAL_Coincidence_means,337697,337693
discourse,ATTRIBUTION_Content_speech content,337700,337697
discourse,COMPARISON_Juxtaposition_contrast,337716,337700
discourse,CONTINGENCY_Cause_pragmatic cause,337722,337700
discourse,EXPANSION_Elaboration_characterization,337728,337722
discourse,TEMPORAL_Narration_same story,337735,337728
discourse,TEMPORAL_Narration_same story,337738,337735
discourse,TEMPORAL_Narration_same story,337743,337738
discourse,TEMPORAL_Narration_same story,337754,337743
discourse,CONTINGENCY_Cause_reason,337764,337754
discourse,TEMPORAL_Narration_new story,337772,337693
discourse,TEMPORAL_Narration_same story,337776,337772
discourse,TEMPORAL_Synchronous_circumstance,337781,337776
discourse,ATTRIBUTION_Content_speech content,337784,337781
discourse,ATTRIBUTION_Content_verbal non-speech content,337787,337784
discourse,COMPARISON_Juxtaposition_contrast,337797,337784
discourse,TEMPORAL_Narration_new story,337802,337776
discourse,TEMPORAL_Narration_same story,337817,337802
discourse,COMPARISON_Juxtaposition_contrast,337828,337817
discourse,CONTINGENCY_Cause_reason,337837,337828
discourse,TEMPORAL_Synchronous_circumstance,337839,337837
discourse,TEMPORAL_Synchronous_overlap,337847,337842
discourse,TEMPORAL_Continuation_,337855,337847
discourse,TEMPORAL_Narration_same story,337867,337842
discourse,TEMPORAL_Coincidence_means,337868,337867
discourse,ATTRIBUTION_Content_speech content,337872,337868
discourse,ATTRIBUTION_Content_speech content,337878,337872
discourse,TEMPORAL_Continuation_,337882,337878
discourse,TEMPORAL_Narration_same story,337890,337867
discourse,TEMPORAL_Continuation_,337892,337890
discourse,ATTRIBUTION_Content_speech content,337896,337892
discourse,TEMPORAL_Narration_same story,337903,337896
discourse,EXPANSION_Restatement_specification,337912,337896
discourse,TEMPORAL_Narration_same story,790435,337892
discourse,TEMPORAL_Coincidence_means,790438,790435
discourse,CONTINGENCY_Condition_hypothetical,790441,790444
discourse,ATTRIBUTION_Content_speech content,790444,790438
discourse,ATTRIBUTION_Content_speech content,799091,790441
discourse,ATTRIBUTION_Content_speech content,790448,790444
discourse,CONTINGENCY_Condition_hypothetical,790452,790458
discourse,COMPARISON_Juxtaposition_contrast,790458,790444
discourse,ATTRIBUTION_Content_speech content,799090,790452
discourse,CONTINGENCY_Cause_reason,337953,790458
discourse,ATTRIBUTION_Content_Non-verbal content,337956,337953
discourse,TEMPORAL_Narration_same story,337959,790435
discourse,ATTRIBUTION_Content_speech content,337961,337959
discourse,ATTRIBUTION_Content_Non-verbal content,799600,337961
discourse,TEMPORAL_Narration_same story,337967,337959
discourse,ATTRIBUTION_Content_speech content,337972,337967
discourse,ATTRIBUTION_Content_speech content,337978,337972
discourse,TEMPORAL_Narration_same story,337980,337967
discourse,ATTRIBUTION_Content_speech content,337991,337985
discourse,TEMPORAL_Narration_same story,337994,337991
discourse,TEMPORAL_Narration_same story,337999,337994
discourse,TEMPORAL_Narration_same story,338005,337999
discourse,CONTINGENCY_Purpose_,338017,338005
discourse,TEMPORAL_Narration_same story,338023,338005
discourse,TEMPORAL_Synchronous_circumstance,338025,338023
discourse,TEMPORAL_Narration_same story,338029,338023
discourse,TEMPORAL_Narration_same story,338038,338029
discourse,TEMPORAL_Continuation_,338040,338038
discourse,TEMPORAL_Narration_same story,338041,338040
discourse,TEMPORAL_Narration_same story,338045,338041
discourse,TEMPORAL_Narration_same story,338053,338045
discourse,TEMPORAL_Narration_same story,338054,338053
discourse,TEMPORAL_Narration_same story,338056,338054
discourse,ATTRIBUTION_Content_speech content,338064,338056
discourse,EXPANSION_Answer_,338066,338064
discourse,CONTINGENCY_Cause_reason,338075,338066
discourse,TEMPORAL_Asynchronous_precedence,338077,338082
discourse,TEMPORAL_Narration_same story,338082,338056
discourse,TEMPORAL_Coincidence_means,338085,338082
discourse,ATTRIBUTION_Content_speech content,338088,338085
discourse,TEMPORAL_Continuation_,338092,338088
discourse,CONTINGENCY_Purpose_,338097,338092
discourse,TEMPORAL_Narration_same story,338102,338082
discourse,TEMPORAL_Narration_same story,338107,338102
discourse,EXPANSION_Elaboration_summary,338111,338107
discourse,EXPANSION_Answer_,338118,338111
discourse,TEMPORAL_Narration_same story,338120,338118
discourse,TEMPORAL_Narration_same story,338126,338120
discourse,TEMPORAL_Asynchronous_precedence,338131,338133
discourse,TEMPORAL_Narration_same story,338133,337980
discourse,ATTRIBUTION_Content_speech content,338136,338133
discourse,TEMPORAL_Narration_same story,338140,338133
discourse,TEMPORAL_Narration_same story,338142,338140
discourse,ATTRIBUTION_Content_speech content,338146,338142
discourse,EXPANSION_Elaboration_characterization,338153,338158
discourse,ATTRIBUTION_Content_verbal non-speech content,338158,338148
discourse,TEMPORAL_Continuation_,338170,338146
discourse,EXPANSION_Elaboration_characterization,338176,338178
discourse,COMPARISON_Juxtaposition_parallel,338178,338170
discourse,TEMPORAL_Narration_same story,338182,338142
discourse,TEMPORAL_Narration_same story,338199,338182
discourse,TEMPORAL_Continuation_,338199,338182
discourse,CONTINGENCY_Cause_reason,338203,338199
discourse,ATTRIBUTION_Content_Non-verbal content,338208,338203
discourse,TEMPORAL_Narration_same story,338214,338199
discourse,TEMPORAL_Narration_same story,338215,338214
discourse,ATTRIBUTION_Content_Non-verbal content,338220,338217
discourse,CONTINGENCY_Purpose_,338223,338215
discourse,CONTINGENCY_Purpose_,338228,338223
discourse,TEMPORAL_Narration_same story,338239,338215
discourse,TEMPORAL_Coincidence_means,338241,338239
discourse,ATTRIBUTION_Expressive_speech expressive,338243,338241
discourse,ATTRIBUTION_Content_speech content,338245,338241
discourse,ATTRIBUTION_Content_Non-verbal content,338248,338245
discourse,TEMPORAL_Continuation_,338250,338248
discourse,TEMPORAL_Continuation_,338253,338250
discourse,COMPARISON_Juxtaposition_contrast,338263,338253
discourse,TEMPORAL_Continuation_,338265,338245
discourse,CONTINGENCY_Result_pragmatic result,338265,338245
discourse,EXPANSION_Alternative_disjunctive,398588,338265
discourse,TEMPORAL_Narration_same story,338273,338239
discourse,TEMPORAL_Narration_same story,338278,338273
discourse,ATTRIBUTION_Content_speech content,338282,338278
discourse,TEMPORAL_Continuation_,338287,338282
discourse,TEMPORAL_Narration_same story,338294,338278
discourse,ATTRIBUTION_Content_speech content,398589,338294
discourse,TEMPORAL_Narration_same story,338300,338294
discourse,ATTRIBUTION_Content_speech content,338305,338300
discourse,COMPARISON_Juxtaposition_parallel,398590,338305
discourse,TEMPORAL_Narration_same story,338318,338300
discourse,TEMPORAL_Synchronous_circumstance,338327,338332
discourse,TEMPORAL_Narration_same story,338332,338318
discourse,TEMPORAL_Narration_new story,338334,338332
discourse,EXPANSION_Elaboration_characterization,338341,338334
discourse,ATTRIBUTION_Content_Non-verbal content,338344,338341
discourse,TEMPORAL_Narration_same story,338346,338334
discourse,TEMPORAL_Coincidence_means,338348,338346
discourse,ATTRIBUTION_Expressive_speech expressive,338350,338348
discourse,EXPANSION_Elaboration_background,338353,338385
discourse,CONTINGENCY_Condition_hypothetical,338359,338369
discourse,TEMPORAL_Synchronous_circumstance,338360,338359
discourse,TEMPORAL_Continuation_,338366,338359
discourse,ATTRIBUTION_Content_verbal non-speech content,338369,338353
discourse,TEMPORAL_Narration_same story,338376,338369
discourse,ATTRIBUTION_Content_speech content,338385,338348
discourse,TEMPORAL_Narration_same story,338390,338385
discourse,TEMPORAL_Narration_same story,338392,338390
discourse,TEMPORAL_Narration_same story,338401,338392
discourse,TEMPORAL_Narration_same story,338410,338401
discourse,TEMPORAL_Continuation_,338413,338410
discourse,TEMPORAL_Narration_same story,338419,338413
discourse,EXPANSION_Elaboration_summary,338429,338419
discourse,CONTINGENCY_Cause_pragmatic cause,338435,338429
discourse,TEMPORAL_Narration_same story,338440,338346
discourse,ATTRIBUTION_Content_speech content,338450,338440
discourse,TEMPORAL_Continuation_,338452,338450
discourse,COMPARISON_Juxtaposition_contrast,338468,338450
discourse,TEMPORAL_Continuation_,338470,338468
discourse,CONTINGENCY_Cause_reason,338476,338470
discourse,CONTINGENCY_Cause_reason,338480,338476
discourse,TEMPORAL_Continuation_,338484,338476
discourse,TEMPORAL_Synchronous_circumstance,338489,338484
discourse,ATTRIBUTION_Content_Non-verbal content,338493,338499
discourse,TEMPORAL_Continuation_,338499,338470
discourse,TEMPORAL_Coincidence_means,338505,338499
discourse,CONTINGENCY_Cause_reason,338520,338499
discourse,CONTINGENCY_Cause_reason,338528,338520
discourse,TEMPORAL_Narration_same story,338530,338440
discourse,TEMPORAL_Continuation_,338535,338530
discourse,ATTRIBUTION_Expressive_speech expressive,338537,338535
discourse,ATTRIBUTION_Content_speech content,338540,338535
discourse,CONTINGENCY_Cause_reason,338544,338535
discourse,TEMPORAL_Narration_same story,338549,338535
discourse,ATTRIBUTION_Content_speech content,338555,338549
discourse,ATTRIBUTION_Content_speech content,338558,338555
discourse,CONTINGENCY_Cause_pragmatic cause,338565,338555
discourse,ATTRIBUTION_Content_verbal non-speech content,338570,338565
discourse,ATTRIBUTION_Content_speech content,338577,338570
discourse,TEMPORAL_Asynchronous_succession,338583,338577
discourse,EXPANSION_Restatement_equivalence,338596,338565
discourse,CONTINGENCY_Result_pragmatic result,338602,338596
discourse,TEMPORAL_Synchronous_overlap,338604,338609
discourse,TEMPORAL_Narration_new story,338609,338549
discourse,ATTRIBUTION_Content_speech content,338613,338609
discourse,ATTRIBUTION_Content_Non-verbal content,338619,338618
discourse,EXPANSION_Elaboration_characterization,338640,338613
discourse,TEMPORAL_Continuation_,338648,338640
discourse,CONTINGENCY_Cause_,338651,338613
discourse,TEMPORAL_Narration_same story,338657,338655
discourse,TEMPORAL_Continuation_,338668,338657
discourse,TEMPORAL_Narration_same story,338668,338657
discourse,TEMPORAL_Narration_same story,338679,338668
discourse,ATTRIBUTION_Content_speech content,338682,338679
discourse,ATTRIBUTION_Content_speech content,338692,338682
discourse,CONTINGENCY_Cause_,338701,338692
discourse,COMPARISON_Juxtaposition_contrast,338717,338701
discourse,TEMPORAL_Synchronous_overlap,338721,338733
discourse,ATTRIBUTION_Content_speech content,338731,338721
discourse,TEMPORAL_Narration_new story,338733,338679
discourse,ATTRIBUTION_Content_speech content,790463,338733
discourse,EXPANSION_Elaboration_characterization,790468,790463
discourse,EXPANSION_Elaboration_characterization,790474,790468
discourse,TEMPORAL_Narration_same story,338753,338733
discourse,TEMPORAL_Coincidence_means,338756,338753
discourse,ATTRIBUTION_Expressive_speech expressive,338758,338756
discourse,ATTRIBUTION_Content_speech content,338763,338756
discourse,TEMPORAL_Synchronous_overlap,338770,398593
discourse,TEMPORAL_Asynchronous_succession,338770,398593
discourse,TEMPORAL_Continuation_,398593,338763
discourse,EXPANSION_Addition_,398593,338763
discourse,TEMPORAL_Narration_same story,338776,338753
discourse,ATTRIBUTION_Content_speech content,338778,338776
discourse,CONTINGENCY_Cause_,338784,338778
discourse,TEMPORAL_Synchronous_circumstance,338790,338784
discourse,ATTRIBUTION_Content_speech content,338793,338790
discourse,TEMPORAL_Continuation_,338798,338793
discourse,TEMPORAL_Continuation_,338801,338778
discourse,TEMPORAL_Asynchronous_precedence,338807,338813
discourse,TEMPORAL_Continuation_,338813,338801
discourse,CONTINGENCY_Cause_,338815,338813
discourse,COMPARISON_Juxtaposition_contrast,398594,338815
discourse,TEMPORAL_Narration_same story,338828,338776
discourse,ATTRIBUTION_Content_speech content,338831,338828
discourse,COMPARISON_Juxtaposition_parallel,398595,338831
discourse,COMPARISON_Juxtaposition_parallel,338849,790288
discourse,TEMPORAL_Continuation_,790288,398595
discourse,COMPARISON_Juxtaposition_parallel,338858,338849
discourse,TEMPORAL_Continuation_,338864,338858
discourse,TEMPORAL_Narration_same story,338871,338864
discourse,TEMPORAL_Coincidence_means,338873,338871
discourse,TEMPORAL_Continuation_,338880,338873
discourse,CONTINGENCY_Result_real result,338890,338871
discourse,CONTINGENCY_Result_pragmatic result,338895,338890
discourse,ATTRIBUTION_Content_Non-verbal content,338902,338895
discourse,CONTINGENCY_Cause_,338907,338895
discourse,TEMPORAL_Narration_same story,338924,338890
discourse,TEMPORAL_Narration_same story,338937,338924
discourse,COMPARISON_Concession_,338942,338959
discourse,TEMPORAL_Continuation_,338959,338937
discourse,TEMPORAL_Continuation_,338965,338959
discourse,TEMPORAL_Asynchronous_precedence,338972,338979
discourse,ATTRIBUTION_Content_Non-verbal content,338973,338972
discourse,TEMPORAL_Continuation_,338979,338965
discourse,ATTRIBUTION_Content_Non-verbal content,338981,338979
discourse,TEMPORAL_Narration_same story,338991,338979
discourse,COMPARISON_Juxtaposition_parallel,339001,338991
discourse,COMPARISON_Juxtaposition_parallel,339009,339001
discourse,CONTINGENCY_Cause_,339017,338991
discourse,CONTINGENCY_Purpose_,339019,339017
discourse,TEMPORAL_Continuation_,339024,339009
discourse,CONTINGENCY_Cause_reason,339037,339024
discourse,TEMPORAL_Narration_same story,339051,398596
discourse,EXPANSION_Restatement_specification,339051,339037
discourse,TEMPORAL_Continuation_,339055,339051
